#id	length	8Cell_Ctrl_rep1	8Cell_Ctrl_rep2	8Cell_Ctrl_rep3	8Cell_siKlf5_rep1	8Cell_siKlf5_rep2	8Cell_siKlf5_rep3
Tmem50a	1096	271	300	256	314	303	241
Tmem50b	2222	7737	9579	9394	10404	9089	8564
Tmem51	1874	8	15	7	17	10	7
Tmem51os1	1758	0	0	1	0	0	0
Tmem52	968	2	9	16	3	0	13
Tmem52b	2875	0	6	2	0	0	0
Tmem53	1230	0	0	3	12	4	14
Tmem54	1168	8	2	2	7	1	4
Tmem55a	2280	268	367	286	448	406	365
Tmem55b	2753	449	472	458	523	432	318
Tmem56	6222	3803	4561	3476	4599	4525	4476
Tmem57	3825	1407	1465	1901	1305	1250	1133
Tmem59	1544	2880	3500	3239	3507	2945	2668
Tmem59l	1491	3	0	0	0	6	0
Tmem60	885	54	69	52	104	31	32
Tmem62	2866	611	823	628	1013	730	654
Tmem63a	3239	151	79	127	142	131	156
Tmem63b	3237	360	429	408	363	281	313
Tmem63c	3333	19	27	40	27	37	20
Tmem64	4681	1301	1646	1747	2155	2077	2278
Tmem65	3644	819	1113	952	996	1028	842
Tmem67	3613	84	110	214	173	197	186
Tmem68	2605	305	549	459	470	345	475
Tmem69	2409	289	374	354	397	447	388
Tmem70	1732	1222	1511	1642	2028	2024	1539
Tmem71	2931	2	2	0	1	0	0
Tmem72	3335	84	186	160	170	116	119
Tmem74	1472	33	44	38	30	44	24
Tmem74b	1435	6	8	29	7	11	4
Tmem79	2337	426	670	646	653	406	484
Tmem8	3463	522	797	719	549	473	431
Tmem80	2197	27	47	69	15	16	19
Tmem81	1742	46	31	44	30	57	47
Tmem82	2066	45	29	11	35	25	31
Tmem86a	1791	18	8	32	14	4	4
Tmem86b	1222	20	55	55	91	22	39
Tmem87a	2998	2279	2663	2537	2850	2643	2139
Tmem87b	4622	2424	2427	2508	3256	2661	2624
Tmem88	1585	9	22	21	23	23	28
Tmem88b	3471	0	20	12	20	6	4
Tmem89	538	0	4	0	0	0	0
Tmem8b	4774	20	30	13	39	12	24
Tmem8c	1493	1	0	0	0	0	0
Tmem9	1750	48	79	82	38	26	47
Tmem91	876	44	71	66	65	52	47
Tmem92	2187	107	99	86	76	93	103
Tmem95	531	0	0	0	0	0	0
Tmem97	1333	1271	1545	1463	1580	1368	1042
Tmem98	1393	0	0	0	0	0	0
Tmem9b	1685	164	230	185	212	164	207
Tmevpg1	1121	0	0	0	0	0	0
Tmf1	6781	2026	2420	2711	3114	2670	2665
Tmie	2437	0	1	0	4	0	0
Tmigd1	1366	154	203	256	154	220	139
Tmigd3	2597	4	12	18	14	4	12
Tmlhe	2255	8	6	20	28	18	4
Tmod1	2871	23	8	37	31	19	28
Tmod2	10258	176	126	271	171	202	122
Tmod3	3590	1371	1392	1434	1264	1040	1010
Tmod4	1241	42	28	22	34	27	4
Tmpo	6780	4324	4875	4766	5580	4559	3928
Tmppe	6856	19931	22864	21684	30722	25156	24329
Tmprss11a	2657	132	162	166	142	204	144
Tmprss11b	2216	0	0	0	0	0	0
Tmprss11c	1615	0	0	0	0	0	0
Tmprss11d	2046	0	8	6	10	0	6
Tmprss11e	3408	2	15	24	2	0	17
Tmprss11f	4277	1	0	0	0	3	0
Tmprss11g	2872	0	1	0	0	0	1
Tmprss12	1349	41	41	67	61	36	68
Tmprss13	3244	0	0	0	0	4	0
Tmprss15	4182	0	0	0	2	0	1
Tmprss2	3161	0	2	0	0	0	0
Tmprss3	2882	0	0	0	3	0	2
Tmprss4	2267	2	0	0	0	2	1
Tmprss5	2049	0	0	8	2	8	0
Tmprss6	3192	0	1	0	6	0	0
Tmprss7	2585	0	0	0	0	0	6
Tmprss9	3454	59	123	136	88	74	65
Tmsb10	943	988	1307	1107	892	632	656
Tmsb15a	299	0	0	0	0	0	3
Tmsb15b1	439	0	0	2	0	0	0
Tmsb15b2	681	0	0	0	0	0	1
Tmsb15l	821	0	0	0	0	0	0
Tmsb4x	670	4	7	0	4	8	5
Tmtc1	8346	471	508	581	661	612	539
Tmtc2	5672	26	44	67	66	57	56
Tmtc3	6630	938	1050	1356	1307	1117	911
Tmtc4	3390	72	120	128	144	86	154
Tmub1	1320	26	23	8	12	14	3
Tmub2	2815	378	385	348	444	393	341
Tmx1	2320	327	334	388	451	419	373
Tmx2	2287	510	585	560	692	549	561
Tmx3	4611	501	601	705	853	703	656
Tmx4	5147	189	308	302	207	155	151
Tnc	7100	1	3	10	0	6	6
Tnf	1653	0	2	6	8	0	0
Tnfaip1	3709	448	530	531	672	470	401
Tnfaip2	3570	1	6	0	0	2	0
Tnfaip3	4595	18	28	9	6	10	20
Tnfaip6	1601	0	1	0	2	0	0
Tnfaip8	3568	88	54	52	102	91	24
Tnfaip8l1	2365	6	8	7	8	6	4
Tnfaip8l2	1122	55	26	90	44	47	44
Tnfaip8l3	2225	0	0	0	2	1	0
Tnfrsf10b	3179	727	695	947	1049	689	598
Tnfrsf11a	5022	46	91	67	33	29	59
Tnfrsf11b	2818	0	0	0	0	0	0
Tnfrsf12a	965	72	125	147	159	94	104
Tnfrsf13b	750	21	61	48	101	38	58
Tnfrsf13c	1906	2	22	14	32	26	14
Tnfrsf14	893	1	0	0	0	3	0
Tnfrsf17	812	265	276	322	310	212	243
Tnfrsf18	1007	2	16	28	5	8	15
Tnfrsf19	4777	148	200	132	309	208	163
Tnfrsf1a	2155	67	76	70	94	36	38
Tnfrsf1b	4913	6	2	4	8	4	0
Tnfrsf21	3626	70	58	78	41	32	38
Tnfrsf22	2275	26	4	15	10	31	4
Tnfrsf23	3358	0	10	0	2	10	0
Tnfrsf25	1903	71	92	120	43	55	54
Tnfrsf26	2977	4	13	6	4	18	2
Tnfrsf4	1155	89	56	74	54	38	31
Tnfrsf8	1575	38	27	14	23	11	10
Tnfrsf9	2221	8	20	12	8	6	3
Tnfsf10	4944	4	4	10	0	1	0
Tnfsf11	2235	4	2	0	0	0	0
Tnfsf12	1694	149	184	206	240	185	182
Tnfsf13	1679	21	21	41	28	15	25
Tnfsf13b	1698	1033	1318	1151	636	577	558
Tnfsf14	1869	2	2	0	0	2	0
Tnfsf15	5828	1	0	6	0	0	0
Tnfsf18	2064	0	0	2	0	0	0
Tnfsf4	1609	0	0	0	0	0	0
Tnfsf8	2228	0	0	2	0	0	0
Tnfsf9	1230	0	0	0	0	2	0
Tnfsfm13	2235	0	0	0	0	0	0
Tnik	7336	70	68	40	57	45	42
Tnip1	3049	6690	7080	6831	8022	5968	5584
Tnip2	1966	665	1011	1016	930	894	822
Tnip3	3769	0	1	14	8	0	6
Tnk1	3220	15	27	12	41	14	3
Tnk2	4581	735	965	1083	1144	795	761
Tnk2os	1392	22	26	13	23	5	27
Tnks	6444	1591	1954	1948	1923	1840	1584
Tnks1bp1	5747	772	1333	1117	465	507	454
Tnks2	6481	11808	14205	14132	14503	13016	12587
Tnmd	1326	0	0	0	0	0	10
Tnn	5809	26	34	15	34	20	28
Tnnc1	703	0	0	0	0	0	0
Tnnc2	692	19	26	11	24	29	31
Tnni1	1114	0	0	0	3	0	0
Tnni2	667	2	0	0	0	2	4
Tnni3	824	12	8	4	0	6	0
Tnni3k	3042	1	0	4	0	1	0
Tnnt1	1030	25	34	10	30	10	16
Tnnt2	1252	0	3	1	1	0	0
Tnnt3	1121	0	0	0	0	0	0
Tnp1	426	0	0	0	0	0	1
Tnp2	550	0	0	2	0	2	0
Tnpo1	5519	12071	15671	13549	16693	14707	13488
Tnpo2	4989	3892	4924	4414	5346	4172	3774
Tnpo3	3971	6840	8002	7428	8952	7860	7289
Tnr	5395	1	3	0	2	6	0
Tnrc18	11020	13646	17113	15798	14998	12748	10003
Tnrc6a	8479	3774	4643	4624	4343	3592	3280
Tnrc6b	17528	938	1060	1146	1249	915	1026
Tnrc6c	8728	607	757	598	592	628	491
Tns1	9968	111	80	109	36	18	36
Tns2	4707	70	84	175	143	62	128
Tns3	7483	1690	1953	2008	1297	870	881
Tns4	4755	50	102	60	32	49	40
Tnxb	9569	24	13	90	37	6	18
Tob1	2285	218	298	284	414	202	302
Tob2	3994	502	546	534	792	549	482
Toe1	2008	1435	1699	1689	1779	1543	1320
Tollip	3705	1955	2076	1950	2305	2038	1763
Tom1	2358	140	197	138	185	134	60
Tom1l1	2093	575	936	829	689	514	498
Tom1l2	6248	1467	1683	1719	1742	1454	1526
Tomm20	4986	8049	9310	8501	12068	10559	9992
Tomm20l	596	54	32	61	42	38	66
Tomm22	1024	2856	3314	3105	4034	3593	3101
Tomm34	2369	378	527	599	641	536	470
Tomm40	1666	3074	3741	3359	4204	3655	3010
Tomm40l	2920	1	8	12	10	4	2
Tomm5	686	2587	3039	2746	3679	3284	3154
Tomm6	1007	682	982	815	1197	745	691
Tomm6os	2953	15	26	22	8	15	5
Tomm7	1109	1753	2016	1932	2206	1833	1685
Tomm70a	3778	6172	7299	7264	8705	7586	6782
Tomt	1419	133	97	96	158	86	124
Tonsl	4207	816	1054	997	779	682	651
Top1	3846	23221	25579	25054	29667	26971	25748
Top1mt	1895	273	376	233	392	411	311
Top2a	5217	12758	15203	13925	18530	16073	16147
Top2b	5633	46	58	44	95	62	87
Top3a	3740	1148	1289	1296	1164	1194	1184
Top3b	2959	265	344	399	253	247	295
Topaz1	4969	48	33	71	89	59	57
Topbp1	5111	10422	12485	11612	14308	12303	12041
Topors	3842	4565	5171	5443	6709	6062	5265
Toporsl	2401	6	2	4	11	10	7
Toporsos	325	6	24	10	18	10	4
Tor1a	1452	1031	1124	1095	1315	1162	968
Tor1aip1	4439	682	825	818	1132	921	811
Tor1aip2	8110	1575	2023	1612	1561	1228	1187
Tor1b	2997	3797	4502	4440	5458	4483	4372
Tor2a	1536	1073	1331	1379	1611	1287	1226
Tor3a	3268	121	47	181	83	144	109
Tor4a	3428	101	100	107	109	119	70
Tox	2852	0	10	5	4	2	11
Tox2	1675	13	9	6	2	8	4
Tox3	3193	0	15	4	6	2	5
Tox4	4458	3378	4130	4098	4676	4110	3989
Tpbg	3722	5	31	8	16	10	15
Tpbpa	1372	0	1	0	0	0	0
Tpbpb	710	0	0	0	0	0	0
Tpcn1	4648	217	257	253	298	202	242
Tpcn2	2909	90	83	77	71	48	41
Tpd52	2543	6534	9085	8019	8308	7672	6956
Tpd52l1	1267	3	2	0	3	2	4
Tpd52l2	3625	2264	2521	2222	3008	2645	2408
Tpgs1	1101	52	91	78	107	58	81
Tpgs2	6805	87	84	96	120	76	118
Tph1	4756	0	4	0	0	0	8
Tph2	2626	23	14	23	21	10	18
Tpi1	1601	40	92	49	63	43	68
Tpk1	2562	28	40	26	15	28	21
Tpm1	3279	793	1053	1029	902	716	596
Tpm2	3326	24	68	48	20	40	22
Tpm3	3340	12501	13789	14303	14818	12856	11537
Tpm4	2082	2020	2544	1987	2311	1802	1731
Tpmt	2715	15	78	101	48	30	23
Tpo	3282	8	12	67	14	14	12
Tpp1	3494	6	11	42	48	15	16
Tpp2	4649	2268	3007	3029	3330	3097	3030
Tppp	5090	100	104	75	160	122	115
Tppp2	628	0	0	0	0	0	0
Tppp3	1024	32	30	51	18	2	6
Tpr	7550	48682	57938	60200	64824	57452	57222
Tpra1	1829	40	60	54	80	36	34
Tprg	1084	0	0	0	0	0	0
Tprgl	1742	595	724	611	630	512	524
Tprkb	2241	441	398	479	560	448	422
Tprn	2808	3373	4174	3720	5425	4060	3519
Tpsab1	1191	0	0	0	0	2	0
Tpsb2	1088	0	0	4	0	0	0
Tpsg1	1217	14	0	4	0	0	1
Tpst1	2163	113	196	130	73	68	50
Tpst2	1814	60	72	136	119	102	56
Tpt1	894	11380	13017	12528	17085	14861	13031
Tpte	2549	16	16	5	10	16	10
Tpx2	4365	11853	13730	12421	13449	11547	11231
Tra2a	1828	5006	6550	6467	7912	7301	6774
Tra2b	2135	4929	6023	5639	6116	5443	5168
Trabd	2386	117	131	74	103	104	107
Trabd2b	6617	66	84	44	80	33	28
Tradd	1385	228	200	226	263	157	181
Traf1	2325	46	66	118	116	102	99
Traf2	3065	437	506	451	395	321	338
Traf3	7160	711	805	654	703	635	658
Traf3ip1	3500	312	336	398	325	323	236
Traf3ip2	2867	13	42	45	17	12	28
Traf3ip3	2121	4	0	7	2	0	0
Traf4	3016	1396	1500	1645	2117	1704	1261
Traf5	2110	8	20	4	22	14	26
Traf6	6188	58	40	39	24	18	24
Traf7	2735	795	931	818	971	725	648
Trafd1	2486	327	364	335	390	282	341
Traip	2697	1284	1274	1295	1253	988	970
Trak1	4885	1932	2017	2033	1844	1440	1316
Trak2	6240	1435	1469	1703	1856	1524	1429
Tram1	2943	721	978	720	926	702	706
Tram1l1	2224	0	10	8	4	4	0
Tram2	1390	21	23	37	1	12	9
Trank1	10520	25	42	72	82	59	25
Trap1	2297	1527	1846	1564	1689	1457	1441
Trap1a	1174	251	240	262	211	127	178
Trappc1	745	45	84	59	64	45	44
Trappc10	5047	1365	1512	1494	1754	1519	1304
Trappc11	4322	707	864	778	803	601	511
Trappc12	4259	339	441	325	435	291	335
Trappc13	4833	958	1199	1066	1408	1351	1337
Trappc2	765	35	26	13	35	17	19
Trappc2l	610	90	134	147	85	78	107
Trappc3	1256	623	824	717	586	538	491
Trappc3l	1185	4	0	2	5	4	6
Trappc4	1168	351	502	433	602	411	355
Trappc5	2034	185	263	210	212	148	160
Trappc6a	768	14	18	26	19	28	21
Trappc6b	1522	297	460	346	483	479	446
Trappc8	5482	2930	3164	3087	3673	2865	3198
Trappc9	7476	564	688	577	640	515	539
Trat1	684	0	0	0	0	0	0
Trcg1	2701	43	70	28	61	26	59
Trdmt1	2637	105	69	82	128	48	98
Trdn	4514	2	0	0	0	0	0
Treh	2048	0	0	0	1	0	0
Trem1	3025	3	2	0	2	4	2
Trem2	1146	3	2	0	0	0	0
Trem3	1048	0	0	0	0	0	0
Treml1	1250	31	20	26	8	6	10
Treml2	4509	2	6	0	2	0	2
Treml4	1745	0	0	0	4	0	0
Trerf1	4544	154	241	131	243	217	158
Trex1	1137	22	44	31	43	9	29
Trex2	1016	2	2	0	0	0	0
Trf	2332	14	0	30	29	9	11
Trh	1384	4	14	12	1	12	10
Trhde	5722	0	0	1	4	7	0
Trhr	3976	0	0	3	0	0	0
Trhr2	1340	2	0	0	2	0	0
Triap1	1049	310	417	389	441	339	351
Trib1	4026	2006	2107	1994	2283	1720	1692
Trib2	4198	44	22	36	42	48	28
Trib3	2051	116	169	149	117	116	134
Tril	5358	12	0	2	12	6	14
Trim10	2245	0	2	0	4	2	0
Trim11	2327	110	220	117	184	178	168
Trim12a	1525	0	0	0	0	0	0
Trim12c	3736	134	165	245	190	125	179
Trim13	1698	651	823	705	954	741	696
Trim14	3204	51	26	43	73	53	48
Trim15	1866	6	3	0	6	1	12
Trim16	3896	2	0	0	0	0	4
Trim17	1680	20	20	19	20	8	17
Trim2	8234	8	25	14	16	14	5
Trim21	2790	2	1	7	4	0	8
Trim23	4258	294	364	347	340	355	254
Trim24	6435	7992	9350	8925	7836	7346	6752
Trim25	5563	1691	1688	1806	1919	1283	1294
Trim26	3235	162	264	273	230	189	115
Trim27	4204	1919	2458	2127	2620	2146	2085
Trim28	3242	15661	17873	17497	20161	15764	14454
Trim29	2830	0	2	0	0	0	2
Trim3	3277	59	89	89	124	72	52
Trim30a	3770	2	0	0	6	13	4
Trim30b	2771	0	8	3	0	0	1
Trim30d	3758	0	2	0	0	0	6
Trim30e-ps1	1890	0	4	0	0	0	0
Trim31	2248	0	0	4	0	0	0
Trim32	3196	166	146	192	229	158	124
Trim33	8870	7335	9553	9081	10954	11175	9954
Trim34a	2580	28	51	36	67	66	49
Trim34b	1535	9	6	10	12	6	27
Trim35	3684	2	14	32	0	4	2
Trim36	4851	65	113	96	128	100	91
Trim37	5637	1380	1741	1588	2274	1741	1621
Trim38	1480	2	2	0	0	4	4
Trim39	3182	4921	6744	5651	8240	6257	6280
Trim40	2197	12	12	16	19	12	5
Trim41	3470	821	860	883	897	686	870
Trim42	2463	0	0	2	0	2	0
Trim43a	1836	19729	23727	21841	23069	20912	19751
Trim43b	2262	30419	35475	33391	38592	33672	30128
Trim43c	1990	4848	4841	5424	7027	4925	4745
Trim44	5612	1212	1246	1234	1659	1561	1360
Trim45	5801	30	24	44	22	17	30
Trim46	3553	8	14	14	14	4	7
Trim47	2195	14	6	18	6	4	0
Trim50	1452	8	9	2	12	18	2
Trim52	3529	26	58	74	34	22	21
Trim54	1532	31	87	46	117	87	100
Trim55	1787	4	5	1	0	0	0
Trim56	3637	61	58	53	55	36	42
Trim58	2192	2	0	0	0	0	0
Trim59	2920	465	470	462	476	422	380
Trim6	3827	5851	7854	6820	7229	5977	5532
Trim60	3633	107	150	154	187	163	163
Trim61	2229	1337	1432	1427	1863	1741	1402
Trim62	3198	24	30	28	50	49	28
Trim63	1886	14	14	27	17	12	30
Trim65	3050	28	14	20	9	16	2
Trim66	9649	20	59	59	35	43	76
Trim67	8808	113	81	90	107	105	108
Trim68	2385	34	19	28	50	17	22
Trim69	1758	12	17	15	11	15	7
Trim7	1366	215	197	182	289	204	184
Trim71	5192	3600	3846	4192	5165	4229	4127
Trim72	2472	19	60	29	78	30	60
Trim75	2504	202	223	263	201	230	241
Trim8	3241	848	1229	1048	490	507	512
Trim80	1932	0	2	9	4	0	0
Trim9	7482	0	0	4	0	0	1
Triml1	1850	31	21	21	21	22	32
Triml2	1467	316	467	457	431	240	169
Trio	11497	707	817	852	739	716	655
Triobp	7736	614	703	747	812	620	480
Trip10	2458	446	485	514	256	161	185
Trip11	6448	2294	3095	3399	3568	3020	3131
Trip12	9632	28392	34427	32689	34983	31018	28531
Trip13	2267	3707	4539	4055	3630	3085	3031
Trip4	7162	1204	1377	1536	1482	1452	1273
Trip6	1760	32	26	31	17	2	14
Triqk	1501	0	0	12	0	2	10
Trit1	2059	325	399	412	456	305	331
Trmt1	2186	904	932	796	1306	1029	1053
Trmt10a	3934	772	1083	1127	1805	1340	1220
Trmt10b	2023	253	367	282	357	269	391
Trmt10c	1846	1214	1478	1461	1739	1725	1661
Trmt11	2359	351	436	386	357	334	314
Trmt112	1032	722	812	707	884	783	601
Trmt12	4133	214	308	219	234	156	190
Trmt13	3159	275	371	408	420	312	324
Trmt1l	2665	1117	1549	1326	1377	1105	1271
Trmt2a	3684	787	951	998	1020	741	820
Trmt2b	3638	24	52	22	28	31	25
Trmt44	3784	628	675	602	878	684	580
Trmt5	1669	681	777	820	953	768	678
Trmt6	2820	2478	2715	2555	2309	2105	2019
Trmt61a	2433	868	945	958	1157	831	906
Trmt61b	2945	1148	1403	1230	1703	1443	1437
Trmu	1520	33	59	50	75	53	66
Trnau1ap	1130	621	636	543	701	496	399
Trnp1	1654	30	33	46	44	24	20
Trnt1	3539	1739	2047	2005	2510	2126	1812
Tro	7245	34	30	32	43	49	36
Troap	2266	167	191	201	137	114	111
Trove2	8720	508	563	498	533	440	530
Trp53	1868	471	550	546	498	436	411
Trp53bp1	9624	3818	3895	4325	4827	3631	3517
Trp53bp2	4370	193	184	272	343	246	212
Trp53cor1	3121	51	72	57	137	92	119
Trp53i11	2662	28	29	36	38	8	18
Trp53i13	1366	136	82	134	117	104	86
Trp53inp1	5430	1770	2001	2365	2557	2044	1965
Trp53inp2	3934	1119	1233	1305	1075	812	852
Trp53rka	1868	251	356	205	251	99	211
Trp53rkb	4413	317	430	404	346	292	355
Trp53tg5	931	42	40	30	51	20	38
Trp63	6055	39	52	54	42	32	27
Trp73	5326	5	27	18	8	0	14
Trpa1	4263	23	36	32	48	31	51
Trpc1	3012	14	12	8	14	32	12
Trpc2	3342	0	0	0	0	0	0
Trpc3	3694	0	2	3	0	6	0
Trpc4	4992	0	4	0	0	0	0
Trpc4ap	3198	1239	1592	1664	1607	1642	1426
Trpc5	4158	99	134	119	86	120	128
Trpc5os	3581	128	148	143	232	204	196
Trpc6	5066	15	8	0	7	13	15
Trpc7	3674	5	2	5	2	0	2
Trpd52l3	2231	2	0	14	0	12	4
Trpm1	6835	19	9	0	6	2	2
Trpm2	7292	2	4	13	6	3	21
Trpm3	10719	46	44	57	57	108	45
Trpm4	4245	10	26	40	28	12	22
Trpm5	4383	1	5	8	4	6	6
Trpm6	6509	40	43	46	65	39	24
Trpm7	7145	4270	4780	4593	6218	5492	5471
Trpm8	3844	2	11	0	0	4	2
Trps1	10202	172	180	204	218	246	192
Trpt1	1144	49	53	57	53	48	47
Trpv1	3587	0	2	0	2	2	0
Trpv2	2751	0	14	2	0	6	4
Trpv3	2440	13	27	19	17	22	15
Trpv4	3226	10	22	11	2	3	6
Trpv5	2600	162	189	148	55	26	47
Trpv6	2928	9	0	4	30	23	20
Trrap	12476	6289	7568	8204	8284	5865	5860
Trub1	6395	509	716	510	661	516	459
Trub2	4003	718	930	821	1173	1086	851
Try10	890	3	0	0	0	0	1
Try4	799	0	0	0	0	0	0
Try5	801	0	0	0	0	0	0
Tsacc	481	62	75	32	49	44	46
Tsc1	7715	1822	2068	1986	1956	1568	1566
Tsc2	6427	1360	1625	1423	1530	986	1204
Tsc22d1	5160	967	1260	1364	1087	688	787
Tsc22d2	8829	4828	5370	4920	4717	4070	3372
Tsc22d3	2648	5	18	4	36	16	14
Tsc22d4	3175	4163	4831	4728	4916	3477	3432
Tsen15	1132	216	269	333	318	269	253
Tsen2	1774	976	1030	1024	1490	1410	1257
Tsen34	1645	452	530	454	451	507	447
Tsen54	1972	416	423	417	402	344	338
Tsfm	1180	120	181	168	204	202	148
Tsg101	1832	673	833	726	811	646	662
Tsga10	4182	126	137	140	134	125	84
Tsga13	1141	7	13	5	13	2	5
Tsga8	1072	2	0	10	22	32	10
Tshb	645	3	17	13	0	5	6
Tshr	4874	10	32	14	14	10	30
Tshz1	5814	40	60	46	94	50	22
Tshz2	5113	91	112	164	155	149	134
Tshz3	5002	14	10	14	2	4	16
Tsix	4306	19	18	19	19	20	35
Tsks	1859	97	101	98	98	84	67
Tsku	2800	10	8	2	2	8	0
Tslp	1333	31	30	24	92	41	32
Tsn	3039	1142	1279	1396	1516	1356	1160
Tsnax	2391	1318	1605	1611	1924	1354	1228
Tsnaxip1	2210	229	195	221	256	224	260
Tspan1	1971	238	334	226	162	202	126
Tspan10	2064	2	4	6	8	1	4
Tspan11	4209	0	1	1	0	0	0
Tspan12	2490	1	8	12	12	6	11
Tspan13	1923	18	20	40	24	20	8
Tspan14	2476	339	426	499	259	169	159
Tspan15	3605	3	2	10	0	2	0
Tspan17	1556	14	17	12	6	2	16
Tspan18	3751	8	6	10	4	11	6
Tspan2	4362	4	14	2	8	8	1
Tspan2os	590	0	0	0	0	0	0
Tspan3	1729	22	46	26	64	42	45
Tspan31	1543	354	394	450	574	379	334
Tspan32	1826	1	0	1	1	1	0
Tspan33	2001	28	19	14	19	32	26
Tspan4	1569	1031	1289	1371	1202	1093	868
Tspan5	3168	94	74	84	114	90	90
Tspan6	1763	4	2	8	14	10	14
Tspan7	1774	2	0	2	2	2	8
Tspan8	1522	29	18	87	54	43	52
Tspan9	3930	101	111	154	192	139	114
Tspear	2446	0	0	2	0	0	5
Tspo	856	34	23	21	25	5	19
Tspo2	935	0	0	4	0	6	0
Tspyl1	2696	194	216	234	258	188	252
Tspyl2	2758	186	271	271	205	158	219
Tspyl3	3072	13	30	16	26	8	4
Tspyl4	3900	6	20	14	28	6	6
Tspyl5	4009	0	0	0	0	4	0
Tspy-ps	321	0	0	0	0	0	0
Tsr1	3385	4565	4930	4739	6545	5376	4816
Tsr2	3805	5021	5848	5417	6876	6752	6466
Tsr3	1193	565	742	552	703	476	589
Tssc1	1692	353	363	389	301	308	280
Tssc4	1394	172	138	120	225	150	96
Tssk1	1451	18	27	22	36	12	26
Tssk2	1388	33	23	54	19	20	19
Tssk3	1034	14	11	6	18	2	18
Tssk4	1420	6	12	14	10	8	12
Tssk5	1514	22	44	47	40	29	34
Tssk6	1304	28	51	12	32	67	65
Tst	1096	6	6	18	4	6	0
Tsta3	1312	87	107	83	103	82	87
Tstd1	551	30	46	46	9	19	11
Tstd2	3726	888	957	789	1068	880	800
Tstd3	1587	9	16	23	7	22	4
Tsx	815	27	26	28	20	16	18
Ttbk1	6959	41	122	43	74	33	63
Ttbk2	11268	492	486	653	569	425	530
Ttc1	1432	5833	6611	7139	7648	6274	6129
Ttc12	3630	10	3	0	2	6	11
Ttc13	3049	734	962	924	955	745	641
Ttc14	9548	2014	2285	2464	3248	2659	2263
Ttc16	3816	148	169	148	127	75	97
Ttc17	4591	697	826	843	795	760	714
Ttc19	3436	484	686	662	776	461	508
Ttc21a	4182	22	44	21	64	49	60
Ttc21b	4470	8	19	6	8	12	18
Ttc22	2535	11	4	6	14	3	3
Ttc23	4949	49	27	46	41	49	28
Ttc23l	1931	5	12	9	3	22	4
Ttc24	2251	4	8	7	6	10	32
Ttc25	2818	96	115	120	127	110	122
Ttc26	4140	67	36	58	107	72	87
Ttc27	2820	1667	2212	1888	2290	2048	1527
Ttc28	10687	85	93	96	96	48	76
Ttc29	2450	0	0	2	0	0	2
Ttc3	7295	1458	1796	1965	1952	1733	1641
Ttc30a1	2862	66	53	66	72	45	47
Ttc30a2	2008	1	0	10	0	12	0
Ttc30b	2613	254	349	295	548	576	477
Ttc32	1000	13	34	33	35	19	51
Ttc33	1828	673	867	749	915	710	811
Ttc34	3200	2	16	0	14	14	0
Ttc36	764	0	0	2	0	2	2
Ttc37	5381	862	1086	980	1177	969	838
Ttc38	3751	4	10	11	20	16	12
Ttc39a	2444	136	134	153	185	122	151
Ttc39aos1	2532	19	39	27	36	28	22
Ttc39b	8764	596	901	836	356	288	310
Ttc39c	2385	50	28	40	61	51	60
Ttc39d	2023	0	2	8	2	0	3
Ttc4	2762	1304	1373	1277	1605	1289	1049
Ttc41	5031	14	40	25	20	9	13
Ttc5	3661	333	449	497	538	441	356
Ttc7	4615	109	140	99	120	129	121
Ttc7b	3442	714	908	801	725	536	549
Ttc8	2308	6	25	9	22	20	28
Ttc9	2042	30	26	24	28	4	15
Ttc9b	904	0	1	6	8	0	4
Ttc9c	3470	348	392	391	484	300	305
Ttf1	4153	2227	2816	2813	3122	2814	2855
Ttf2	4541	258	359	312	258	224	280
Tti1	3772	1063	1223	1221	1205	985	1144
Tti2	5079	504	538	533	579	432	451
Ttk	3117	844	769	974	936	870	837
Ttl	4562	2229	2521	2220	1783	1583	1484
Ttll1	2074	116	108	125	116	107	118
Ttll10	2307	108	117	113	40	69	62
Ttll11	3191	25	58	32	52	30	20
Ttll12	3770	513	604	677	509	420	387
Ttll13	3010	41	57	66	59	51	29
Ttll2	1623	0	1	0	0	0	0
Ttll3	3960	409	507	439	395	368	315
Ttll4	4253	1605	2024	1810	2024	1644	1495
Ttll5	4841	1441	1793	1704	1603	1192	1293
Ttll6	3206	620	589	511	629	507	440
Ttll7	7472	11	36	12	14	70	29
Ttll8	2976	0	7	2	0	6	1
Ttll9	3121	60	73	81	57	43	56
Ttn	104320	16651	19275	19859	24641	21172	18443
Ttpa	3053	40	28	58	18	39	14
Ttpal	4523	687	752	735	673	520	461
Ttr	1221	0	0	0	0	0	2
Ttyh1	3057	28	40	40	12	12	20
Ttyh2	3456	773	840	986	751	555	488
Ttyh3	4659	166	203	228	171	164	107
Tub	5941	366	390	328	450	366	363
Tuba1a	1591	52	56	103	78	47	47
Tuba1b	1562	257	343	490	453	337	218
Tuba1c	1977	317	478	565	327	321	293
Tuba3a	1509	44	20	34	32	46	42
Tuba3b	1567	24	30	32	14	30	44
Tuba4a	2053	642	819	741	1048	819	727
Tuba8	1432	4	0	4	0	0	0
Tubal3	3096	2	5	2	8	4	4
Tubb1	2004	0	13	17	6	10	25
Tubb2a	1605	51	87	82	62	49	60
Tubb2a-ps2	704	0	0	0	0	0	0
Tubb2b	1922	15	25	46	42	9	30
